,school_code,school_name,Year,Attendance
18195,3470,Wisemans Ferry Public School,2019,93.0
18196,4438,Wollondilly Public School,2019,92.1
18197,3475,Wollongbar Public School,2019,93.4
18198,8143,Wollongong High School of the Performing Arts,2019,90.0
18199,3954,Wollongong Public School,2019,93.3
18200,3477,Wollongong West Public School,2019,91.9
18201,8596,Wollumbin High School,2019,89.9
18202,3479,Wolumla Public School,2019,90.4
18203,3482,Wombat Public School,2019,92.3
18204,3487,Wongarbon Public School,2019,92.4
18205,4459,Woodberry Public School,2019,88.4
18206,3490,Woodburn Public School,2019,92.1
18207,3491,Woodenbong Central School,2019,77.4
18208,4492,Woodland Road Public School,2019,93.3
18209,1857,Woodport Public School,2019,94.0
18210,3499,Woodstock Public School,2019,91.9
18211,3501,Woolbrook Public School,2019,93.3
18212,8548,Woolgoolga High School,2019,84.5
18213,3503,Woolgoolga Public School,2019,92.8
18214,2841,Wooli Public School,2019,87.0
18215,7442,Woollahra Public School,2019,96.0
18216,3506,Woolomin Public School,2019,90.9
18217,8433,Woolooware High School,2019,90.5
18218,3957,Woolooware Public School,2019,92.4
18219,4637,Woongarrah Public School,2019,92.0
18220,4296,Woonona East Public School,2019,93.4
18221,8410,Woonona High School,2019,89.5
18222,3510,Woonona Public School,2019,94.3
18223,3735,Woronora River Public School,2019,92.2
18224,7445,Woy Woy Public School,2019,90.5
18225,4329,Woy Woy South Public School,2019,92.0
18226,3518,Wyalong Public School,2019,94.2
18227,3521,Wyangala Dam Public School,2019,
18228,3522,Wyee Public School,2019,92.9
18229,8277,Wyndham College,2019,
18230,3525,Wyndham Public School,2019,89.5
18231,4397,Wyoming Public School,2019,92.6
18232,3528,Wyong Creek Public School,2019,92.7
18233,8166,Wyong High School,2019,85.1
18234,3527,Wyong Public School,2019,91.4
18235,3529,Wyrallah Public School,2019,93.9
18236,3856,Wyrallah Road Public School,2019,92.5
18237,4556,Wytaliba Public School,2019,89.9
18238,3869,Yagoona Public School,2019,91.2
18239,3533,Yamba Public School,2019,91.2
18240,8144,Yanco Agricultural High School,2019,94.0
18241,3536,Yanco Public School,2019,93.1
18242,3537,Yanderra Public School,2019,93.2
18243,4298,Yarrawarrah Public School,2019,95.2
18244,3547,Yarrowitch Public School,2019,83.0
18245,8334,Yass High School,2019,88.3
18246,3549,Yass Public School,2019,92.4
18247,4157,Yates Avenue Public School,2019,92.7
18248,3554,Yenda Public School,2019,94.0
18249,3986,Yennora Public School,2019,89.1
18250,5120,Yeo Park Infants School,2019,94.7
18251,3555,Yeoval Central School,2019,93.0
18252,3556,Yerong Creek Public School,2019,92.0
18253,3559,Yetman Public School,2019,85.7
18254,3561,Yoogali Public School,2019,92.9
18255,4482,York Public School,2019,92.3
18256,8155,Young High School,2019,87.7
18257,4131,Young North Public School,2019,92.8
18258,3563,Young Public School,2019,93.5
18259,4124,Yowie Bay Public School,2019,93.8
18260,3566,Zig Zag Public School,2019,88.0
18261,1001,Abbotsford Public School,2021,94.3
18262,1002,Aberdeen Public School,2021,88.4
18263,1003,Abermain Public School,2021,89.2
18264,1007,Adaminaby Public School,2021,90.7
18265,1008,Adamstown Public School,2021,93.3
18266,1009,Adelong Public School,2021,90.0
18267,8493,Airds High School,2021,78.0
18268,4177,Albert Park Public School,2021,86.9
18269,8586,Albion Park High School,2021,84.6
18270,1015,Albion Park Public School,2021,90.4
18271,4121,Albion Park Rail Public School,2021,87.5
18272,8101,Albury High School,2021,85.7
18273,3922,Albury North Public School,2021,87.5
18274,1017,Albury Public School,2021,93.3
18275,1019,Albury West Public School,2021,89.5
18276,4601,Aldavilla Public School,2021,89.5
18277,8556,Alexandria Park Community School,2021,89.8
18278,4605,Alfords Point Public School,2021,93.0
18279,4200,Allambie Heights Public School,2021,94.5
18280,1028,Alma Public School,2021,88.8
18281,8578,Alstonville High School,2021,84.6
18282,1030,Alstonville Public School,2021,90.2
18283,8570,Ambarvale High School,2021,82.4
18284,4505,Ambarvale Public School,2021,87.8
18285,1040,Anna Bay Public School,2021,89.3
18286,1042,Annandale North Public School,2021,95.0
18287,1041,Annandale Public School,2021,94.9
18288,3719,Annangrove Public School,2021,94.1
18289,1045,Appin Public School,2021,94.2
18290,1048,Arcadia Public School,2021,93.1
18291,4132,Arcadia Vale Public School,2021,88.1
18292,1051,Ardlethan Central School,2021,92.5
18293,3904,Argenton Public School,2021,91.5
18294,1055,Ariah Park Central School,2021,90.6
18295,1057,Armidale City Public School,2021,91.8
18296,7401,Arncliffe Public School,2021,93.6
18297,5103,Arncliffe West Infants School,2021,95.4
18298,1061,Artarmon Public School,2021,96.2
18299,8892,Arthur Phillip High School,2021,89.5
18300,1064,Ashbury Public School,2021,94.6
18301,8397,Ashcroft High School,2021,80.7
18302,4344,Ashcroft Public School,2021,89.0
18303,8832,Ashfield Boys High School,2021,89.8
18304,1065,Ashfield Public School,2021,94.2
18305,1066,Ashford Central School,2021,85.0
18306,4375,Ashmont Public School,2021,86.3
18307,4642,Ashtonfield Public School,2021,93.1
18308,8245,Asquith Boys High School,2021,91.5
18309,8222,Asquith Girls High School,2021,90.8
18310,1070,Asquith Public School,2021,94.4
18311,3453,Athelstane Public School,2021,92.6
18312,1071,Attunga Public School,2021,93.8
18313,8253,Auburn Girls High School,2021,87.7
18314,1073,Auburn North Public School,2021,91.7
18315,7403,Auburn Public School,2021,87.9
18316,1075,Auburn West Public School,2021,89.9
18317,1076,Austinmer Public School,2021,93.0
18318,1077,Austral Public School,2021,89.5
18319,5104,Australia Street Infants School,2021,93.4
18320,3792,Avalon Public School,2021,92.1
18321,1082,Avoca Beach Public School,2021,92.9
18322,1081,Avoca Public School,2021,87.1
18323,1084,Awaba Public School,2021,92.9
18324,4291,Balarang Public School,2021,92.9
18325,1098,Bald Blair Public School,2021,89.0
18326,3794,Bald Face Public School,2021,95.1
18327,3736,Balgowlah Heights Public School,2021,94.4
18328,3984,Balgowlah North Public School,2021,94.9
18329,1106,Balgownie Public School,2021,93.7
18330,1111,Ballimore Public School,2021,89.7
18331,8195,Ballina Coast High School,2021,83.1
18332,1112,Ballina Public School,2021,87.0
18333,7404,Balmain Public School,2021,96.3
18334,1115,Balranald Central School,2021,89.2
18335,1118,Bangalow Public School,2021,92.0
18336,4536,Bangor Public School,2021,94.1
18337,4571,Banks Public School,2021,92.7
18338,4217,Banksia Road Public School,2021,90.5
18339,1121,Banksmeadow Public School,2021,93.6
18340,8254,Bankstown Girls High School,2021,82.6
18341,1124,Bankstown North Public School,2021,92.3
18342,7405,Bankstown Public School,2021,91.8
18343,8381,Bankstown Senior College,2021,81.7
18344,5246,Bankstown South Infants School,2021,95.0
18345,4142,Bankstown West Public School,2021,94.1
18346,8282,Banora Point High School,2021,84.9
18347,1129,Banora Point Public School,2021,91.8
18348,1130,Baradine Central School,2021,85.6
18349,4311,Bardia Public School,2021,91.9
18350,5148,Bardwell Park Infants School,2021,90.9
18351,1131,Barellan Central School,2021,83.3
18352,1134,Bargo Public School,2021,91.1
18353,8461,Barham High School,2021,84.1
18354,1135,Barham Public School,2021,94.0
18355,1136,Barkers Vale Public School,2021,84.1
18356,1137,Barmedman Public School,2021,93.4
18357,4599,Barnier Public School,2021,93.6
18358,1138,Barnsley Public School,2021,91.1
18359,1139,Barooga Public School,2021,92.0
18360,1140,Barraba Central School,2021,84.2
18361,4501,Barrack Heights Public School,2021,86.8
18362,8454,Barrenjoey High School,2021,88.6
18363,1143,Barrington Public School,2021,92.8
18364,1146,Baryulgil Public School,2021,81.8
18365,8223,Bass High School,2021,81.9
18366,1148,Bass Hill Public School,2021,89.2
18367,4520,Bateau Bay Public School,2021,91.8
18368,8581,Batemans Bay High School,2021,79.0
18369,1149,Batemans Bay Public School,2021,88.4
18370,1150,Bathurst Public School,2021,92.0
18371,3847,Bathurst South Public School,2021,89.0
18372,3824,Bathurst West Public School,2021,89.6
18373,1152,Batlow Technology School,2021,85.6
18374,8464,Baulkham Hills High School,2021,96.0
18375,4377,Baulkham Hills North Public School,2021,95.8
18376,3971,Beacon Hill Public School,2021,94.5
18377,4630,Beaumont Hills Public School,2021,94.5
18378,3956,Beaumont Road Public School,2021,96.5
18379,5212,Beauty Point Public School,2021,94.5
18380,1160,Beckom Public School,2021,90.2
18381,1164,Bedgerabong Public School,2021,93.7
18382,1165,Beechwood Public School,2021,89.6
18383,1166,Beecroft Public School,2021,96.2
18384,1167,Beelbangera Public School,2021,91.9
18385,8165,Bega High School,2021,82.6
18386,1168,Bega Valley Public School,2021,87.0
18387,4370,Belair Public School,2021,94.7
18388,3979,Bellambi Public School,2021,90.5
18389,1175,Bellata Public School,2021,87.5
18390,1177,Bellbird Public School,2021,90.8
18391,1178,Bellbrook Public School,2021,80.5
18392,1179,Bellevue Hill Public School,2021,94.1
18393,8258,Bellingen High School,2021,82.0
18394,1181,Bellingen Public School,2021,85.7
18395,1182,Belltrees Public School,2021,91.5
18396,8203,Belmont High School,2021,83.5
18397,3927,Belmont North Public School,2021,91.7
18398,1183,Belmont Public School,2021,89.9
18399,8804,Belmore Boys High School,2021,85.4
18400,1185,Belmore North Public School,2021,90.8
18401,1186,Belmore South Public School,2021,90.3
18402,3748,Belrose Public School,2021,95.4
18403,1189,Bemboka Public School,2021,91.1
18404,1196,Ben Lomond Public School,2021,86.1
18405,1198,Ben Venue Public School,2021,91.8
18406,1191,Bendemeer Public School,2021,92.5
18407,4285,Bennett Road Public School,2021,89.5
18408,1199,Berala Public School,2021,93.5
18409,1201,Beresfield Public School,2021,90.7
18410,4405,Beresford Road Public School,2021,93.5
18411,4450,Berinba Public School,2021,89.4
18412,1202,Berkeley Public School,2021,87.9
18413,1203,Berkeley Vale Public School,2021,91.3
18414,4180,Berkeley West Public School,2021,89.0
18415,1204,Bermagui Public School,2021,86.6
18416,1205,Berowra Public School,2021,94.2
18417,1206,Berridale Public School,2021,87.7
18418,1207,Berrigan Public School,2021,91.5
18419,1209,Berrima Public School,2021,93.4
18420,1211,Berry Public School,2021,92.9
18421,4192,Bert Oldfield Public School,2021,93.0
18422,8255,Beverly Hills Girls High School,2021,87.4
18423,3944,Beverly Hills North Public School,2021,94.2
18424,1215,Beverly Hills Public School,2021,94.1
18425,1217,Bexhill Public School,2021,89.6
18426,2308,Bexley North Public School,2021,94.1
18427,7406,Bexley Public School,2021,91.5
18428,4206,Biddabah Public School,2021,94.1
18429,4480,Bidwill Public School,2021,85.3
18430,1223,Bigga Public School,2021,91.6
18431,1224,Bilambil Public School,2021,91.3
18432,4359,Bilgola Plateau Public School,2021,93.2
18433,8503,Billabong High School,2021,85.3
18434,1228,Bilpin Public School,2021,90.8
18435,1230,Binalong Public School,2021,90.9
18436,1231,Binda Public School,2021,
18437,1234,Bingara Central School,2021,88.1
18438,1237,Binnaway Central School,2021,85.8
18439,1238,Binya Public School,2021,93.3
18440,3988,Biraban Public School,2021,89.2
18441,1240,Birchgrove Public School,2021,94.6
18442,8213,Birrong Boys High School,2021,84.6
18443,8854,Birrong Girls High School,2021,87.4
18444,4057,Birrong Public School,2021,91.6
18445,1247,Black Hill Public School,2021,92.4
18446,1249,Black Mountain Public School,2021,89.0
18447,4190,Black Springs Public School,2021,95.8
18448,3966,Blackalls Park Public School,2021,91.8
18449,4453,Blackett Public School,2021,83.4
18450,1246,Blackheath Public School,2021,91.6
18451,4197,Blacksmiths Public School,2021,93.8
18452,8244,Blacktown Boys High School,2021,91.1
18453,8224,Blacktown Girls High School,2021,90.3
18454,4061,Blacktown North Public School,2021,93.4
18455,4193,Blacktown South Public School,2021,93.0
18456,4116,Blacktown West Public School,2021,92.6
18457,1252,Blackville Public School,2021,92.8
18458,4559,Blackwell Public School,2021,92.6
18459,4535,Blairmount Public School,2021,90.2
18460,1254,Blakebrook Public School,2021,91.9
18461,8236,Blakehurst High School,2021,90.6
18462,1255,Blakehurst Public School,2021,93.1
18463,1256,Blandford Public School,2021,94.6
18464,1257,Blaxcell Street Public School,2021,90.3
18465,4313,Blaxland East Public School,2021,93.5
18466,8522,Blaxland High School,2021,89.0
18467,1258,Blaxland Public School,2021,92.9
18468,8357,Blayney High School,2021,85.3
18469,1260,Blayney Public School,2021,90.5
18470,5265,Bletchington Public School,2021,91.2
18471,4585,Bligh Park Public School,2021,90.3
18472,1261,Blighty Public School,2021,94.9
18473,4623,Blue Haven Public School,2021,90.8
18474,1266,Boambee Public School,2021,92.6
18475,1269,Bobin Public School,2021,80.5
18476,1271,Bobs Farm Public School,2021,90.6
18477,1272,Bodalla Public School,2021,86.6
18478,1274,Bogan Gate Public School,2021,90.9
18479,4632,Bogangar Public School,2021,93.3
18480,1275,Boggabilla Central School,2021,51.2
18481,1276,Boggabri Public School,2021,87.7
18482,1286,Bolwarra Public School,2021,92.9
18483,8448,Bomaderry High School,2021,81.2
18484,1287,Bomaderry Public School,2021,90.2
18485,8486,Bombala High School,2021,85.5
18486,1288,Bombala Public School,2021,91.1
18487,1290,Bonalbo Central School,2021,79.6
18488,1292,Bondi Beach Public School,2021,93.6
18489,7407,Bondi Public School,2021,93.8
18490,1293,Bongongo Public School,2021,92.2
18491,2532,Bonnells Bay Public School,2021,89.7
18492,4507,Bonnet Bay Public School,2021,94.0
18493,4594,Bonnyrigg Heights Public School,2021,92.8
18494,8260,Bonnyrigg High School,2021,88.6
18495,4545,Bonnyrigg Public School,2021,91.3
18496,1296,Bonshaw Public School,2021,
18497,1297,Bonville Public School,2021,92.5
18498,1302,Boolaroo Public School,2021,91.5
18499,1303,Booligal Public School,2021,
18500,1307,Boomi Public School,2021,90.9
18501,4017,Booragul Public School,2021,90.3
18502,1311,Booral Public School,2021,91.2
18503,1313,Boorowa Central School,2021,87.8
18504,1318,Boree Creek Public School,2021,89.8
18505,3504,Borenore Public School,2021,92.4
18506,1320,Boronia Park Public School,2021,94.7
18507,8582,Bossley Park High School,2021,91.1
18508,1321,Bossley Park Public School,2021,92.5
18509,1323,Botany Public School,2021,93.8
18510,8355,Bourke High School,2021,60.6
18511,1326,Bourke Public School,2021,78.6
18512,7408,Bourke Street Public School,2021,94.5
18513,4538,Bowen Public School,2021,89.0
18514,1334,Bowning Public School,2021,82.4
18515,8104,Bowral High School,2021,83.5
18516,1335,Bowral Public School,2021,93.6
18517,1336,Bowraville Central School,2021,78.4
18518,4403,Bradbury Public School,2021,92.2
18519,4525,Braddock Public School,2021,88.0
18520,4406,Bradfordville Public School,2021,91.1
18521,1340,Braidwood Central School,2021,86.0
18522,1341,Branxton Public School,2021,90.9
18523,1345,Breadalbane Public School,2021,95.2
18524,1347,Bredbo Public School,2021,86.2
18525,1350,Brewarrina Central School,2021,78.4
18526,4458,Briar Road Public School,2021,92.4
18527,1354,Bribbaree Public School,2021,96.8
18528,1358,Brighton-Le-Sands Public School,2021,93.4
18529,1360,Bringelly Public School,2021,89.5
18530,8513,Brisbane Water Secondary College Umina Campus,2021,84.3
18531,8374,Brisbane Water Secondary College Woy Woy Campus,2021,82.3
18532,1498,Brisbania Public School,2021,92.1
18533,1361,Broadwater Public School,2021,91.4
18534,1363,Brocklesby Public School,2021,87.2
18535,1367,Broke Public School,2021,91.1
18536,8105,Broken Hill High School,2021,76.6
18537,1371,Broken Hill North Public School,2021,85.7
18538,1369,Broken Hill Public School,2021,90.7
18539,1372,Bronte Public School,2021,94.2
18540,4566,Brooke Avenue Public School,2021,88.3
18541,1377,Brooklyn Public School,2021,92.2
18542,1379,Brookvale Public School,2021,94.8
18543,4612,Broulee Public School,2021,91.9
18544,1387,Brungle Public School,2021,83.0
18545,1389,Brunswick Heads Public School,2021,88.0
18546,4183,Budgewoi Public School,2021,90.9
18547,1402,Bulahdelah Central School,2021,82.9
18548,4228,Bullarah Public School,2021,
18549,8878,Bulli High School,2021,87.4
18550,1411,Bulli Public School,2021,92.8
18551,1414,Bundanoon Public School,2021,92.9
18552,1415,Bundarra Central School,2021,82.1
18553,3765,Bundeena Public School,2021,92.6
18554,1421,Bungendore Public School,2021,91.0
